Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_43_136,VGND,li1,69.0000,130.5600,0.000444
FILLER_43_113,VGND,li1,58.1900,130.5600,0.000353
FILLER_43_111,VGND,li1,56.8100,130.5600,0.000335
FILLER_43_105,VGND,li1,55.2000,130.5600,0.000335
FILLER_43_93,VGND,li1,51.0600,130.5600,0.000301
FILLER_43_81,VGND,li1,45.5400,130.5600,0.000245
FILLER_43_69,VGND,li1,40.0200,130.5600,0.000208
FILLER_43_57,VGND,li1,34.5000,130.5600,0.000162
FILLER_43_55,VGND,li1,31.0500,130.5600,0.000124
FILLER_43_51,VGND,li1,29.9000,130.5600,0.000124
FILLER_43_39,VGND,li1,26.2200,130.5600,0.000084
FILLER_43_27,VGND,li1,20.7000,130.5600,0.000084
FILLER_43_15,VGND,li1,15.1800,130.5600,0.000084
FILLER_43_3,VGND,li1,9.6600,130.5600,0.000084
FILLER_42_247,VGND,li1,119.6000,125.1200,0.000722
FILLER_42_212,VGND,li1,103.2700,125.1200,0.000676
FILLER_42_206,VGND,li1,101.6600,125.1200,0.000676
FILLER_42_197,VGND,li1,97.5200,125.1200,0.000653
FILLER_42_193,VGND,li1,94.9900,125.1200,0.000641
FILLER_42_186,VGND,li1,92.0000,125.1200,0.000627
FILLER_42_174,VGND,li1,88.3200,125.1200,0.000607
FILLER_42_141,VGND,li1,70.8400,125.1200,0.000476
FILLER_42_138,VGND,li1,69.4600,125.1200,0.000476
FILLER_42_117,VGND,li1,59.5700,125.1200,0.000393
FILLER_42_109,VGND,li1,57.5000,125.1200,0.000373
FILLER_42_97,VGND,li1,52.9000,125.1200,0.000334
FILLER_42_85,VGND,li1,47.3800,125.1200,0.000285
FILLER_42_83,VGND,li1,43.9300,125.1200,0.000241
FILLER_42_77,VGND,li1,42.3200,125.1200,0.000241
FILLER_42_65,VGND,li1,38.1800,125.1200,0.000204
FILLER_42_53,VGND,li1,32.6600,125.1200,0.000155
FILLER_42_41,VGND,li1,27.1400,125.1200,0.000106
FILLER_42_29,VGND,li1,21.6200,125.1200,0.000089
FILLER_42_27,VGND,li1,18.1700,125.1200,0.000089
FILLER_42_15,VGND,li1,15.1800,125.1200,0.000089
FILLER_42_3,VGND,li1,9.6600,125.1200,0.000089
FILLER_41_279,VGND,li1,134.0900,125.1200,0.000735
FILLER_41_250,VGND,li1,120.7500,125.1200,0.000722
FILLER_41_238,VGND,li1,117.7600,125.1200,0.000719
FILLER_41_203,VGND,li1,99.1300,125.1200,0.000663
FILLER_41_198,VGND,li1,97.0600,125.1200,0.000653
FILLER_41_190,VGND,li1,94.7600,125.1200,0.000641
FILLER_41_178,VGND,li1,90.1600,125.1200,0.000617
FILLER_41_167,VGND,li1,82.5700,125.1200,0.000575
FILLER_41_162,VGND,li1,80.5000,125.1200,0.000562
FILLER_41_147,VGND,li1,74.0600,125.1200,0.000515
FILLER_41_137,VGND,li1,69.2300,125.1200,0.000476
FILLER_41_125,VGND,li1,65.7800,125.1200,0.000436
FILLER_41_113,VGND,li1,60.2600,125.1200,0.000393
FILLER_41_111,VGND,li1,56.8100,125.1200,0.000355
FILLER_41_105,VGND,li1,55.2000,125.1200,0.000355
FILLER_41_93,VGND,li1,51.0600,125.1200,0.000318
FILLER_41_81,VGND,li1,45.5400,125.1200,0.000259
FILLER_41_69,VGND,li1,40.0200,125.1200,0.000220
FILLER_41_57,VGND,li1,34.5000,125.1200,0.000171
FILLER_41_55,VGND,li1,31.0500,125.1200,0.000131
FILLER_41_51,VGND,li1,29.9000,125.1200,0.000131
FILLER_41_39,VGND,li1,26.2200,125.1200,0.000089
FILLER_41_27,VGND,li1,20.7000,125.1200,0.000089
FILLER_41_15,VGND,li1,15.1800,125.1200,0.000089
FILLER_41_3,VGND,li1,9.6600,125.1200,0.000089
FILLER_40_269,VGND,li1,129.4900,119.6800,0.000741
FILLER_40_253,VGND,li1,122.8200,119.6800,0.000734
FILLER_40_246,VGND,li1,120.0600,119.6800,0.000732
FILLER_40_226,VGND,li1,110.8600,119.6800,0.000717
FILLER_40_214,VGND,li1,106.7200,119.6800,0.000708
FILLER_40_205,VGND,li1,100.0500,119.6800,0.000691
FILLER_40_187,VGND,li1,91.7700,119.6800,0.000657
FILLER_40_179,VGND,li1,89.7000,119.6800,0.000638
FILLER_40_153,VGND,li1,76.5900,119.6800,0.000564
FILLER_40_141,VGND,li1,73.1400,119.6800,0.000524
FILLER_40_136,VGND,li1,69.0000,119.6800,0.000504
FILLER_40_124,VGND,li1,65.3200,119.6800,0.000475
FILLER_40_109,VGND,li1,57.5000,119.6800,0.000400
FILLER_40_97,VGND,li1,52.9000,119.6800,0.000356
FILLER_40_85,VGND,li1,47.3800,119.6800,0.000311
FILLER_40_83,VGND,li1,43.9300,119.6800,0.000264
FILLER_40_77,VGND,li1,42.3200,119.6800,0.000264
FILLER_40_65,VGND,li1,38.1800,119.6800,0.000224
FILLER_40_53,VGND,li1,32.6600,119.6800,0.000170
FILLER_40_41,VGND,li1,27.1400,119.6800,0.000117
FILLER_40_29,VGND,li1,21.6200,119.6800,0.000097
FILLER_40_27,VGND,li1,18.1700,119.6800,0.000097
FILLER_40_15,VGND,li1,15.1800,119.6800,0.000097
FILLER_40_3,VGND,li1,9.6600,119.6800,0.000097
FILLER_39_269,VGND,li1,129.7200,119.6800,0.000741
FILLER_39_261,VGND,li1,127.4200,119.6800,0.000740
FILLER_39_250,VGND,li1,121.9000,119.6800,0.000734
FILLER_39_238,VGND,li1,117.7600,119.6800,0.000728
FILLER_39_231,VGND,li1,112.0100,119.6800,0.000717
FILLER_39_225,VGND,li1,110.4000,119.6800,0.000712
FILLER_39_178,VGND,li1,88.0900,119.6800,0.000638
FILLER_39_169,VGND,li1,83.7200,119.6800,0.000614
FILLER_39_161,VGND,li1,79.8100,119.6800,0.000588
FILLER_39_146,VGND,li1,73.3700,119.6800,0.000538
FILLER_39_134,VGND,li1,69.9200,119.6800,0.000504
FILLER_39_113,VGND,li1,57.7300,119.6800,0.000400
FILLER_39_110,VGND,li1,56.5800,119.6800,0.000400
FILLER_39_89,VGND,li1,47.1500,119.6800,0.000311
FILLER_39_81,VGND,li1,44.6200,119.6800,0.000285
FILLER_39_69,VGND,li1,40.0200,119.6800,0.000242
FILLER_39_57,VGND,li1,34.5000,119.6800,0.000188
FILLER_39_55,VGND,li1,31.0500,119.6800,0.000144
FILLER_39_51,VGND,li1,29.9000,119.6800,0.000144
FILLER_39_39,VGND,li1,26.2200,119.6800,0.000097
FILLER_39_27,VGND,li1,20.7000,119.6800,0.000097
FILLER_39_15,VGND,li1,15.1800,119.6800,0.000097
FILLER_39_3,VGND,li1,9.6600,119.6800,0.000097
FILLER_38_272,VGND,li1,131.5600,114.2400,0.001107
FILLER_38_258,VGND,li1,124.8900,114.2400,0.001096
FILLER_38_251,VGND,li1,121.2100,114.2400,0.001085
FILLER_38_246,VGND,li1,119.1400,114.2400,0.001078
FILLER_38_197,VGND,li1,96.6000,114.2400,0.000959
FILLER_38_173,VGND,li1,85.3300,114.2400,0.000876
FILLER_38_155,VGND,li1,77.5100,114.2400,0.000816
FILLER_38_149,VGND,li1,74.2900,114.2400,0.000775
FILLER_38_145,VGND,li1,73.1400,114.2400,0.000775
FILLER_38_137,VGND,li1,69.2300,114.2400,0.000735
FILLER_38_85,VGND,li1,45.3100,114.2400,0.000421
FILLER_38_83,VGND,li1,43.9300,114.2400,0.000392
FILLER_38_77,VGND,li1,42.3200,114.2400,0.000392
FILLER_38_65,VGND,li1,38.1800,114.2400,0.000332
FILLER_38_53,VGND,li1,32.6600,114.2400,0.000253
FILLER_38_41,VGND,li1,27.1400,114.2400,0.000173
FILLER_38_29,VGND,li1,21.6200,114.2400,0.000144
FILLER_38_27,VGND,li1,18.1700,114.2400,0.000144
FILLER_38_15,VGND,li1,15.1800,114.2400,0.000144
FILLER_38_3,VGND,li1,9.6600,114.2400,0.000144
FILLER_37_281,VGND,li1,135.4700,114.2400,0.001110
FILLER_37_277,VGND,li1,133.6300,114.2400,0.001109
FILLER_37_258,VGND,li1,124.4300,114.2400,0.001091
FILLER_37_236,VGND,li1,114.5400,114.2400,0.001064
FILLER_37_225,VGND,li1,109.4800,114.2400,0.001038
FILLER_37_210,VGND,li1,102.3500,114.2400,0.000996
FILLER_37_180,VGND,li1,88.5500,114.2400,0.000904
FILLER_37_176,VGND,li1,87.4000,114.2400,0.000890
FILLER_37_157,VGND,li1,77.9700,114.2400,0.000816
FILLER_37_152,VGND,li1,75.6700,114.2400,0.000800
FILLER_37_144,VGND,li1,73.6000,114.2400,0.000775
FILLER_37_113,VGND,li1,57.7300,114.2400,0.000596
FILLER_37_81,VGND,li1,43.0100,114.2400,0.000392
FILLER_37_69,VGND,li1,40.0200,114.2400,0.000359
FILLER_37_57,VGND,li1,34.5000,114.2400,0.000279
FILLER_37_55,VGND,li1,31.0500,114.2400,0.000213
FILLER_37_51,VGND,li1,29.9000,114.2400,0.000213
FILLER_37_39,VGND,li1,26.2200,114.2400,0.000144
FILLER_37_27,VGND,li1,20.7000,114.2400,0.000144
