Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_12_83,VGND,li1,43.9300,43.5200,0.000445
FILLER_12_79,VGND,li1,42.7800,43.5200,0.000445
FILLER_12_70,VGND,li1,37.9500,43.5200,0.000364
FILLER_12_64,VGND,li1,36.3400,43.5200,0.000364
FILLER_12_60,VGND,li1,33.3500,43.5200,0.000308
FILLER_12_52,VGND,li1,31.2800,43.5200,0.000280
FILLER_12_26,VGND,li1,17.9400,43.5200,0.000200
FILLER_12_14,VGND,li1,14.7200,43.5200,0.000205
FILLER_11_173,VGND,li1,85.3300,43.5200,0.000728
FILLER_11_169,VGND,li1,84.1800,43.5200,0.000728
FILLER_11_162,VGND,li1,81.4200,43.5200,0.000728
FILLER_11_134,VGND,li1,69.0000,43.5200,0.000675
FILLER_11_128,VGND,li1,65.0900,43.5200,0.000661
FILLER_11_116,VGND,li1,61.6400,43.5200,0.000638
FILLER_11_106,VGND,li1,55.6600,43.5200,0.000581
FILLER_11_85,VGND,li1,45.5400,43.5200,0.000476
FILLER_11_70,VGND,li1,38.1800,43.5200,0.000388
FILLER_11_62,VGND,li1,35.8800,43.5200,0.000338
FILLER_11_57,VGND,li1,31.9700,43.5200,0.000308
FILLER_11_55,VGND,li1,31.0500,43.5200,0.000280
FILLER_11_51,VGND,li1,29.9000,43.5200,0.000280
FILLER_11_35,VGND,li1,23.4600,43.5200,0.000192
FILLER_11_23,VGND,li1,18.8600,43.5200,0.000200
FILLER_10_169,VGND,li1,84.6400,38.0800,0.001092
FILLER_10_157,VGND,li1,80.5000,38.0800,0.001092
FILLER_10_150,VGND,li1,74.7500,38.0800,0.001090
FILLER_10_144,VGND,li1,73.1400,38.0800,0.001090
FILLER_10_118,VGND,li1,61.6400,38.0800,0.001053
FILLER_10_113,VGND,li1,57.7300,38.0800,0.000982
FILLER_10_109,VGND,li1,56.5800,38.0800,0.000982
FILLER_10_97,VGND,li1,52.9000,38.0800,0.000936
FILLER_10_85,VGND,li1,47.3800,38.0800,0.000841
FILLER_10_78,VGND,li1,41.6300,38.0800,0.000719
FILLER_10_72,VGND,li1,40.0200,38.0800,0.000719
FILLER_10_29,VGND,li1,20.7000,38.0800,0.000338
FILLER_10_25,VGND,li1,17.7100,38.0800,0.000339
FILLER_10_17,VGND,li1,15.1800,38.0800,0.000340
FILLER_10_12,VGND,li1,11.2700,38.0800,0.000340
FILLER_10_6,VGND,li1,9.6600,38.0800,0.000340
FILLER_9_169,VGND,li1,84.6400,38.0800,0.001092
FILLER_9_160,VGND,li1,80.9600,38.0800,0.001092
FILLER_9_134,VGND,li1,68.5400,38.0800,0.001081
FILLER_9_113,VGND,li1,57.7300,38.0800,0.000982
FILLER_9_109,VGND,li1,56.3500,38.0800,0.000982
FILLER_9_91,VGND,li1,47.6100,38.0800,0.000841
FILLER_9_85,VGND,li1,46.0000,38.0800,0.000794
FILLER_9_73,VGND,li1,41.8600,38.0800,0.000751
FILLER_9_55,VGND,li1,31.0500,38.0800,0.000515
FILLER_9_49,VGND,li1,29.4400,38.0800,0.000515
FILLER_9_26,VGND,li1,18.1700,38.0800,0.000339
FILLER_9_18,VGND,li1,15.6400,38.0800,0.000340
FILLER_9_6,VGND,li1,11.0400,38.0800,0.000340
FILLER_8_177,VGND,li1,87.1700,32.6400,0.000504
FILLER_8_165,VGND,li1,84.1800,32.6400,0.000504
FILLER_8_153,VGND,li1,78.6600,32.6400,0.000504
FILLER_8_141,VGND,li1,73.1400,32.6400,0.000504
FILLER_8_139,VGND,li1,69.6900,32.6400,0.000504
FILLER_8_131,VGND,li1,67.6200,32.6400,0.000504
FILLER_8_111,VGND,li1,57.0400,32.6400,0.000488
FILLER_8_101,VGND,li1,52.2100,32.6400,0.000462
FILLER_8_97,VGND,li1,51.0600,32.6400,0.000462
FILLER_8_85,VGND,li1,47.3800,32.6400,0.000429
FILLER_8_83,VGND,li1,43.9300,32.6400,0.000402
FILLER_8_77,VGND,li1,42.3200,32.6400,0.000386
FILLER_8_65,VGND,li1,38.1800,32.6400,0.000323
FILLER_8_53,VGND,li1,32.6600,32.6400,0.000261
FILLER_8_41,VGND,li1,27.1400,32.6400,0.000194
FILLER_8_29,VGND,li1,21.6200,32.6400,0.000165
FILLER_8_27,VGND,li1,18.1700,32.6400,0.000177
FILLER_8_23,VGND,li1,17.0200,32.6400,0.000177
FILLER_7_169,VGND,li1,84.6400,32.6400,0.000504
FILLER_7_156,VGND,li1,80.0400,32.6400,0.000504
FILLER_7_144,VGND,li1,74.5200,32.6400,0.000504
FILLER_7_132,VGND,li1,69.0000,32.6400,0.000504
FILLER_7_123,VGND,li1,62.3300,32.6400,0.000500
FILLER_7_119,VGND,li1,61.1800,32.6400,0.000500
FILLER_7_110,VGND,li1,56.5800,32.6400,0.000488
FILLER_7_66,VGND,li1,36.5700,32.6400,0.000323
FILLER_7_52,VGND,li1,30.3600,32.6400,0.000227
FILLER_7_38,VGND,li1,23.6900,32.6400,0.000160
FILLER_7_6,VGND,li1,11.0400,32.6400,0.000185
FILLER_6_173,VGND,li1,85.5600,27.2000,0.000444
FILLER_6_161,VGND,li1,82.3400,27.2000,0.000444
FILLER_6_149,VGND,li1,76.8200,27.2000,0.000444
FILLER_6_101,VGND,li1,52.2100,27.2000,0.000356
FILLER_6_97,VGND,li1,51.0600,27.2000,0.000356
FILLER_6_85,VGND,li1,47.3800,27.2000,0.000329
FILLER_6_83,VGND,li1,43.9300,27.2000,0.000296
FILLER_6_77,VGND,li1,42.3200,27.2000,0.000296
FILLER_6_70,VGND,li1,38.1800,27.2000,0.000267
FILLER_6_41,VGND,li1,26.2200,27.2000,0.000123
FILLER_6_29,VGND,li1,21.6200,27.2000,0.000123
FILLER_6_26,VGND,li1,17.9400,27.2000,0.000123
FILLER_6_18,VGND,li1,15.6400,27.2000,0.000123
FILLER_6_6,VGND,li1,11.0400,27.2000,0.000123
FILLER_5_169,VGND,li1,84.6400,27.2000,0.000444
FILLER_5_166,VGND,li1,82.3400,27.2000,0.000444
FILLER_5_154,VGND,li1,79.1200,27.2000,0.000444
FILLER_5_142,VGND,li1,73.6000,27.2000,0.000444
FILLER_5_121,VGND,li1,61.4100,27.2000,0.000418
FILLER_5_113,VGND,li1,59.3400,27.2000,0.000408
FILLER_5_111,VGND,li1,56.8100,27.2000,0.000384
FILLER_5_105,VGND,li1,55.2000,27.2000,0.000384
FILLER_5_93,VGND,li1,51.0600,27.2000,0.000356
FILLER_5_81,VGND,li1,45.5400,27.2000,0.000310
FILLER_5_69,VGND,li1,40.0200,27.2000,0.000280
FILLER_5_57,VGND,li1,34.5000,27.2000,0.000218
FILLER_5_55,VGND,li1,31.0500,27.2000,0.000181
FILLER_5_51,VGND,li1,29.9000,27.2000,0.000181
FILLER_5_39,VGND,li1,26.2200,27.2000,0.000123
FILLER_5_27,VGND,li1,20.7000,27.2000,0.000123
FILLER_5_15,VGND,li1,15.1800,27.2000,0.000123
FILLER_5_3,VGND,li1,9.6600,27.2000,0.000123
FILLER_4_173,VGND,li1,85.5600,21.7600,0.000457
FILLER_4_165,VGND,li1,83.2600,21.7600,0.000457
FILLER_4_153,VGND,li1,78.6600,21.7600,0.000457
FILLER_4_141,VGND,li1,73.1400,21.7600,0.000457
FILLER_4_138,VGND,li1,69.4600,21.7600,0.000457
FILLER_4_120,VGND,li1,62.5600,21.7600,0.000445
FILLER_4_108,VGND,li1,57.9600,21.7600,0.000427
FILLER_4_85,VGND,li1,46.0000,21.7600,0.000365
FILLER_4_66,VGND,li1,36.5700,21.7600,0.000265
FILLER_4_56,VGND,li1,31.7400,21.7600,0.000227
FILLER_4_41,VGND,li1,25.7600,21.7600,0.000155
FILLER_4_29,VGND,li1,21.6200,21.7600,0.000160
FILLER_4_26,VGND,li1,17.9400,21.7600,0.000165
FILLER_4_18,VGND,li1,15.6400,21.7600,0.000167
FILLER_4_6,VGND,li1,11.0400,21.7600,0.000173
FILLER_3_177,VGND,li1,87.1700,21.7600,0.000457
FILLER_3_169,VGND,li1,85.1000,21.7600,0.000457
FILLER_3_164,VGND,li1,81.8800,21.7600,0.000457
FILLER_3_152,VGND,li1,78.2000,21.7600,0.000457
FILLER_3_140,VGND,li1,72.6800,21.7600,0.000457
FILLER_3_121,VGND,li1,61.4100,21.7600,0.000445
FILLER_3_113,VGND,li1,59.3400,21.7600,0.000437
FILLER_3_110,VGND,li1,56.5800,21.7600,0.000427
FILLER_3_87,VGND,li1,46.2300,21.7600,0.000365
FILLER_3_71,VGND,li1,38.8700,21.7600,0.000298
FILLER_3_63,VGND,li1,36.3400,21.7600,0.000265
FILLER_3_57,VGND,li1,31.9700,21.7600,0.000227
FILLER_3_35,VGND,li1,21.8500,21.7600,0.000160
FILLER_3_23,VGND,li1,18.8600,21.7600,0.000165
FILLER_2_173,VGND,li1,85.5600,16.3200,0.000332
FILLER_2_161,VGND,li1,82.3400,16.3200,0.000332
FILLER_2_138,VGND,li1,69.4600,16.3200,0.000326
FILLER_2_97,VGND,li1,50.3700,16.3200,0.000253
FILLER_2_91,VGND,li1,47.6100,16.3200,0.000243
FILLER_2_85,VGND,li1,46.0000,16.3200,0.000228
FILLER_2_82,VGND,li1,43.7000,16.3200,0.000215
FILLER_2_73,VGND,li1,40.0200,16.3200,0.000200
