Instance,Terminal,Layer,X location,Y location,Voltage
clkbuf_2_3__f_clk,VPWR,li1,59.3400,57.1200,1.799149
clkbuf_2_2__f_clk,VPWR,li1,62.5600,35.3600,1.799053
clkbuf_2_1__f_clk,VPWR,li1,26.6800,57.1200,1.799604
clkbuf_2_0__f_clk,VPWR,li1,29.9000,40.8000,1.799579
clkbuf_0_clk,VPWR,li1,47.8400,46.2400,1.798930
bridge_57,VPWR,li1,85.3300,89.7600,1.799924
fanout56,VPWR,li1,47.8400,46.2400,1.798930
fanout55,VPWR,li1,20.2400,51.6800,1.799839
fanout54,VPWR,li1,12.4200,40.8000,1.799755
fanout53,VPWR,li1,58.8800,29.9200,1.799368
fanout52,VPWR,li1,20.2400,46.2400,1.799653
fanout51,VPWR,li1,80.5000,51.6800,1.799240
fanout50,VPWR,li1,69.0000,46.2400,1.798618
fanout49,VPWR,li1,71.3000,62.5600,1.799126
fanout48,VPWR,li1,63.4800,62.5600,1.799170
fanout47,VPWR,li1,57.9600,51.6800,1.799395
fanout46,VPWR,li1,66.7000,68.0000,1.799577
wire45,VPWR,li1,47.3800,68.0000,1.799681
wire44,VPWR,li1,53.5900,40.8000,1.799357
max_cap43,VPWR,li1,66.4700,40.8000,1.799277
fanout41,VPWR,li1,70.6100,62.5600,1.799126
max_cap40,VPWR,li1,45.7700,68.0000,1.799681
output39,VPWR,li1,7.8200,68.0000,1.799885
output38,VPWR,li1,59.3400,89.7600,1.799924
output37,VPWR,li1,40.0200,89.7600,1.799944
output36,VPWR,li1,62.5600,89.7600,1.799924
output35,VPWR,li1,86.4800,51.6800,1.799238
output34,VPWR,li1,86.4800,57.1200,1.799099
output33,VPWR,li1,86.4800,68.0000,1.799551
output32,VPWR,li1,30.3600,13.6000,1.799762
output31,VPWR,li1,86.4800,40.8000,1.799241
output30,VPWR,li1,86.4800,46.2400,1.798531
output29,VPWR,li1,49.6800,13.6000,1.799616
output28,VPWR,li1,46.4600,13.6000,1.799627
output27,VPWR,li1,43.2400,13.6000,1.799651
input26,VPWR,li1,8.9700,78.8800,1.799894
input25,VPWR,li1,7.5900,73.4400,1.799866
input24,VPWR,li1,86.7100,57.1200,1.799099
